solution et  solution pour perfusion;35;ACÉTYLCYSTÉINE;PROLINE;DIOXYDE DE SÉLÉNIUM;CHLORURE DE MANGANÈSE TÉTRAHYDRATÉ;TAURINE;ACIDE GLUTAMIQUE;CHLORURE DE SODIUM;LYSINE MONOHYDRATÉE;FLUORURE DE SODIUM;AMMONIUM (MOLYBDATE D') TÉTRAHYDRATÉ;THRÉONINE;ASPARTIQUE (ACIDE);ALANINE;CHLORURE DE CHROME HEXAHYDRATÉ;LACTATE DE MAGNÉSIUM DIHYDRATÉ;HISTIDINE;PHÉNYLALANINE;LEUCINE;ISOLEUCINE;SÉRINE;TRYPTOPHANE L;GLUCOSE MONOHYDRATÉ;MÉTHIONINE;IODURE DE POTASSIUM;GLUCONATE DE CALCIUM;VALINE;SULFATE DE CUIVRE PENTAHYDRATÉ;CHLORURE DE POTASSIUM;COBALT (CHLORURE DE) HEXAHYDRATÉ;SULFATE FERREUX HEPTAHYDRATÉ;PHOSPHATE DIPOTASSIQUE;ACÉTATE DE ZINC DIHYDRATÉ;ARGININE;TYROSINE;GLYCINE
solution à diluer pour perfusion;1;DITARTRATE DE VINFLUNINE
implant;1;ACÉTONIDE DE FLUOCINOLONE
 comprimé et solution(s) et granules et poudre et pommade;1;CHININUM SULFURICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé à croquer;7;VALERIANA OFFICINALIS POUR PRÉPARATIONS HOMÉOPATHIQUES;AMBRA GRISEA POUR PRÉPARATIONS HOMÉOPATHIQUES;CONIUM MACULATUM POUR PRÉPARATIONS HOMÉOPATHIQUES;GELSÉMIUM POUR PRÉPARATIONS HOMÉOPATHIQUES;SEPIA OFFICINALIS POUR PRÉPARATIONS HOMÉOPATHIQUES;SELENIUM METALLICUM POUR PRÉPARATIONS HOMÉOPATHIQUES;AGNUS CASTUS POUR PRÉPARATIONS HOMÉOPATHIQUES
solution pour perfusion;1;TARTRATE DE NORADRÉNALINE
comprimé à libération prolongée;1;DIHYDROCODÉINE (TARTRATE DE)
comprimé pelliculé;1;(S)-MALATE DE CABOZANTINIB
 comprimé et solution(s) et granules et poudre et pommade;1;ALLIUM CEPA POUR PRÉPARATIONS HOMÉOPATHIQUES
poudre pour suspension buvable;1;CEFPODOXIME PROXÉTIL
comprimé sécable;2;HYDROCHLOROTHIAZIDE;CANDÉSARTAN CILEXÉTIL
comprimé pelliculé sécable;1;ATÉNOLOL
sirop;2;CINÉOLE;CODÉINE
comprimé sécable;1;NITRAZÉPAM
solution pour pulvérisation ou;1;MENTHE POIVRÉE (HUILE ESSENTIELLE DE)
poudre pour solution injectable;1;MÉBROFÉNINE
comprimé pelliculé;1;IVACAFTOR
solution buvable;1;CHLORHYDRATE DE L-ARGININE
poudre et  solvant pour usage parentéral;1;GUÊPE VESPILA (VENIN DE)
gélule;1;ORTIE DIOÏQUE (RACINE DE)
 comprimé et solution(s) et granules et poudre et pommade;1;ARSENICUM ALBUM POUR PRÉPARATIONS HOMÉOPATHIQUES
suppositoire;2;EXTRAIT MOU DE GELSÉMIUM;EXTRAIT MOU DE GRINDÉLIA
gélule;2;CHLORHYDRATE DE CYSTÉINE ANHYDRE;DL-MÉTHIONINE
suspension injectable;1;VIRUS DE L'ENCÉPHALITE JAPONAISE INACTIVÉ, SOUCHE SA(14)-14-2 
granules et  poudre et  solution en gouttes en gouttes;1;KALIUM MURIATICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
lotion;1;MALATHION
solution injectable;1;ACÉTYLLEUCINE
comprimé pelliculé;2;AMOXICILLINE TRIHYDRATÉE;CLAVULANATE DE POTASSIUM
solution pour perfusion;7;ACÉTATE DE SODIUM TRIHYDRATÉ;CHLORURE DE SODIUM;CHLORURE DE POTASSIUM;CHLORURE DE MAGNÉSIUM HEXAHYDRATÉ;HYDROXYÉTHYLAMIDON 130/0,4;ACIDE MALIQUE;CHLORURE DE CALCIUM DIHYDRATÉ
solution buvable;1;PARACÉTAMOL
comprimé pelliculé;1;BUSULFAN
gélule;1;ACIDE CHOLIQUE
crème;4;SALICYLATE D'HYDROXYÉTHYLE;NICOTINATE DE BENZYLE;CAMPHRE RACÉMIQUE;LÉVOMENTHOL
granulés;3;SOLIDAGO VIRGA AUREA POUR PRÉPARATIONS HOMÉOPATHIQUES;CAPSELLA BURSA PASTORIS POUR PRÉPARATIONS HOMÉOPATHIQUES;SPIRAEA ULMARIA POUR PRÉPARATION HOMÉOPATHIQUE
granules et  crème et  solution en gouttes en gouttes;1;ECHINACEA ANGUSTIFOLIA POUR PRÉPARATIONS HOMÉOPATHIQUES
poudre et  solvant pour solution injectable;1;FACTEUR IX DE COAGULATION HUMAIN 
solution buvable;1;MARAVIROC
comprimé enrobé;1;MOXISYLYTE (CHLORHYDRATE DE)
 comprimé et solution(s) et granules et poudre et pommade;1;CARBONEUM SULFURATUM POUR PRÉPARATIONS HOMÉOPATHIQUES
gélule;1;MALÉATE DE BROMPHÉNIRAMINE
comprimé gastro-résistant(e);1;SODIUM (DIVALPROATE DE)
comprimé sécable;1;PRAVASTATINE SODIQUE
granules et  solution en gouttes en gouttes;1;SAMBUCUS NIGRA POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé enrobé;10;CALCIUM (ALPHA CÉTO DL ISOLEUCINE DE);TRYPTOPHANE L;DL-ALPHA-HYDROXYMÉTHIONINATE DE CALCIUM;THRÉONINE;CÉTOPHÉNYLALANINE CALCIQUE;ACÉTATE DE LYSINE;CALCIUM (ALPHA CÉTO VALINE DE);CÉTOLEUCINE CALCIQUE;TYROSINE;HISTIDINE
comprimé pelliculé;1;ATORVASTATINE CALCIQUE TRIHYDRATÉE
solution pour inhalation;1;CICLÉSONIDE
comprimé pelliculé sécable;1;CHLORHYDRATE DE CIPROFLOXACINE
 crème et solution et granules et poudre;1;MERCURIUS VIVUS POUR PRÉPARATIONS HOMÉOPATHIQUES
solution à diluer pour perfusion;1;BUSULFAN
solution pour application;1;CÉTRIMIDE
comprimé;1;KÉTOCONAZOLE
 comprimé et solution(s) et granules et poudre et pommade;1;CARBOLICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES
 comprimé et solution(s) et granules et poudre et pommade;1;GALIUM APARINE POUR PRÉPARATIONS HOMÉOPATHIQUES
collyre en solution;1;TAFLUPROST
poudre pour solution buvable;1;CHLORHYDRATE DE VALGANCICLOVIR
gélule;1;ITRACONAZOLE
solution pour pulvérisation;1;DIGLUCONATE DE CHLORHEXIDINE
solution buvable;3;COBALT (GLUCONATE DE);ZINC (GLUCONATE DE);NICKEL (GLUCONATE DE)
solution injectable pour perfusion;1;CARBOPLATINE
solution injectable;1;SULFATE DE TERBUTALINE
gélule;1;LACTOBACILLUS CASEI
solvant(s) et poudre(s) pour solution injectable;2;FACTEUR VIII DE COAGULATION HUMAIN ;FACTEUR WILLEBRAND DE COAGULATION HUMAIN
comprimé orodispersible;8;CHINA RUBRA POUR PRÉPARATIONS HOMÉOPATHIQUES;CHAMOMILLA VULGARIS POUR PRÉPARATIONS HOMÉOPATHIQUES;IPÉCA POUR PRÉPARATIONS HOMÉOPATHIQUES;BELLADONA POUR PRÉPARATIONS HOMÉOPATHIQUES;COLOCYNTHIS POUR PRÉPARATIONS HOMÉOPATHIQUES;NUX VOMICA POUR PRÉPARATIONS HOMÉOPATHIQUES;MERCURIUS CORROSIVUS POUR PRÉPARATIONS HOMÉOPATHIQUES;ARSENICUM ALBUM POUR PRÉPARATIONS HOMÉOPATHIQUES
solution;1;BÉTAMETHASONE (PHOSPHATE DE) ET DE DISODIUM
granules et  poudre et  solution en gouttes en gouttes;1;BARYTA CARBONICA POUR PRÉPARATIONS HOMÉOPATHIQUES
solution pour application;1;CICLOPIROX OLAMINE
comprimé sécable à libération prolongée;1;KÉTOPROFÈNE
comprimé;1;ALENDRONATE MONOSODIQUE TRIHYDRATÉ
 comprimé et solution(s) et granules et poudre et pommade;1;JUGLANS REGIA POUR PRÉPARATIONS HOMÉOPATHIQUES
sirop;4;AUBÉPINE (EXTRAIT D') (FLUIDE);PASSIFLORE (EXTRAIT DE) (FLUIDE);BROMURE DE SODIUM;BROMURE DE POTASSIUM
comprimé pelliculé;1;FLAVOXATE (CHLORHYDRATE DE)
solution et  solution pour hémodialyse et pour hémofiltration;6;CHLORURE DE SODIUM;PHOSPHATE DISODIQUE DIHYDRATÉ;CHLORURE DE POTASSIUM;CHLORURE DE MAGNÉSIUM HEXAHYDRATÉ;BICARBONATE DE SODIUM;CHLORURE DE CALCIUM DIHYDRATÉ
poudre pour solution à diluer pour perfusion;2;SULFATE DE CEFTOLOZANE;TAZOBACTAM SODIQUE
capsule;2;DIMÉTICONE;GUAÏAZULÈNE
comprimé sécable;1;IPRONIAZIDE (PHOSPHATE D')
solution injectable;1;LÉVOFOLINATE CALCIQUE PENTAHYDRATÉ
solution injectable pour perfusion;1;CHLORHYDRATE DE LÉVOBUPIVACAÏNE
comprimé;1;BÉSILATE DE RASAGILINE
poudre pour solution injectable ou pour perfusion;1;CITRATE DE DACARBAZINE
gélule;1;OXITRIPTAN
gel;1;CHONDROÏTINE (SULFATE DE) A SODIQUE
 comprimé et solution(s) et granules et poudre et pommade;1;CALCAREA SULFURICA POUR PRÉPARATIONS HOMÉOPATHIQUES
gélule;2;SULFATE FERREUX HEPTAHYDRATÉ;ACIDE ASCORBIQUE
comprimé;1;CHLORHYDRATE D'AMILORIDE
comprimé gastro-résistant(e);1;RISÉDRONATE MONOSODIQUE ANHYDRE
comprimé sécable;1;ÉTHINYLESTRADIOL
 comprimé et solution(s) et granules et poudre et pommade;1;SULFURICUM ACIDUM POUR PRÉPARATION HOMÉOPATHIQUE
comprimé pelliculé à libération modifiée;1;DICHLORHYDRATE DE TRIMÉTAZIDINE
comprimé pelliculé sécable;1;FUMARATE DE BISOPROLOL
poudre pour solution injectable;1;ESTER BORONIQUE DE MANNITOL
solution pour perfusion;4;CHLORURE DE SODIUM;CHLORURE DE POTASSIUM;SODIUM (LACTATE DE), SOLUTION DE;CHLORURE DE CALCIUM DIHYDRATÉ
gélule à libération prolongée;1;KÉTOPROFÈNE
solution et  solution pour dialyse péritonéale;5;CHLORURE DE SODIUM;CHLORURE DE MAGNÉSIUM HEXAHYDRATÉ;GLUCOSE MONOHYDRATÉ;BICARBONATE DE SODIUM;CHLORURE DE CALCIUM DIHYDRATÉ
collyre en solution;1;CHLORHYDRATE D'OXYBUPROCAÏNE
suppositoire;3;CHLORHYDRATE DE CINCHOCAÏNE;FLUOCORTOLONE (PIVALATE DE);FLUOCORTOLONE (CAPROATE DE)
solution pour prick-test;1;DICHLORHYDRATE D'HISTAMINE
solution pour perfusion;2;CHLORURE DE SODIUM;HYDROXYÉTHYLAMIDON 130/0,4
crème;1;TIOCONAZOLE
solution injectable et buvable;1;CYANOCOBALAMINE
granulés pour suspension buvable;1;LACTOPROTÉINES MÉTHYLÈNIQUES
gélule;1;ALTRÉTAMINE
émulsion pour application;1;BENZYLE (BENZOATE DE)
comprimé dragéifié;1;TIOPRONINE
granules et  poudre et  solution en gouttes en gouttes;1;KALIUM BICHROMICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
solution pour inhalation;1;BUDÉSONIDE
suspension à diluer pour perfusion;1;AMPHOTÉRICINE B
comprimé dispersible sécable;1;PIROXICAM
solution injectable;1;OXYTOCINE
gel;1;KÉTOCONAZOLE
comprimé sécable;1;PIROXICAM-BÉTACYCLODEXTRINE (COMPLEXE)
poudre pour suspension injectable;1;ALBUMINE HUMAINE PLASMATIQUE (MACROAGRÉGATS D')
gelée;3;PARAFFINE SOLIDE;PARAFFINE LIQUIDE;CIRE MICROCRISTALLINE
gel pour application;1;ESTRADIOL
gélule;1;KÉTOPROFÈNE
comprimé;1;FUROSÉMIDE
comprimé sécable;1;CANDÉSARTAN CILEXÉTIL
sirop;2;POLYSORBATE 20;BENZOATE DE MÉGLUMINE
solution pour instillation;2;CHLOROBUTANOL HÉMIHYDRATÉ;LÉVOMENTHOL
comprimé pelliculé;1;PÉRAMPANEL
pâte;1;TERPINE (HYDRATE DE)
comprimé pelliculé;2;SOFOSBUVIR;LÉDIPASVIR
poudre pour solution injectable;1;PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ
comprimé pelliculé;1;CEFPODOXIME PROXÉTIL
émulsion pour perfusion;2;HUILE DE SOJA RAFFINÉE;HUILE D'OLIVE RAFFINÉE
poudre;2;CAFÉINE;PARACÉTAMOL
poudre pour solution pour perfusion;1;DORIPÉNEM MONOHYDRATÉ
sirop;2;BAUME DE TOLU (EXTRAIT CONCENTRÉ POUR SIROP DE);IPÉCACUANHA COMPOSÉ (EXTRAIT CONCENTRÉ POUR SIROP D')
gélule;1;SILODOSINE
comprimé pelliculé;1;CHLORHYDRATE DE QUINAPRIL
granules et  solution en gouttes en gouttes;1;BOLDO (PEUMUS BOLDUS) 
comprimé à libération prolongée;1;CHLORHYDRATE DE ROPINIROLE
comprimé muco-adhésif;1;MICONAZOLE
solution injectable;1;ACÉTATE D'ICATIBANT
suspension buvable;1;POSACONAZOLE
gélule;1;CHLORHYDRATE DE CLOMIPRAMINE
comprimé pelliculé;1;IBUPROFÈNE (LYSINATE D')
comprimé pelliculé;1;FUMARATE DE TÉNOFOVIR DISOPROXIL
 comprimé et solution(s) et granules et poudre et pommade;1;ARUNDO DONAX POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé orodispersible;1;RISPÉRIDONE
solution pour perfusion;1;SULFATE DE SALBUTAMOL
 comprimé et solution(s) et granules et poudre et pommade;1;CARDUUS MARIANUS POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé sécable;1;GLICLAZIDE
solution injectable;1;TIAPRIDE (CHLORHYDRATE DE)
suppositoire;6;PALMITATE DE RÉTINOL;HÉPARINE SODIQUE;DÉSONIDE;ACÉTATE D'ALPHA-TOCOPHÉROL;CHLORHYDRATE DE LIDOCAÏNE;RUSCOSIDES
collyre en solution;1;POVIDONE IODÉE
solution buvable;1;CHLORHYDRATE DE MÉTOCLOPRAMIDE
comprimé sécable;1;LORATADINE
 comprimé et solution(s) et granules et poudre et pommade;1;CALCAREA PHOSPHORICA POUR PRÉPARATIONS HOMÉOPATHIQUES
poudre et  solvant pour suspension injectable;1;CÉFUROXIME SODIQUE
mousse pour application;1;PROPIONATE DE CLOBÉTASOL
solution pour perfusion;1;COMPLEXE D'HYDROXYDE FERRIQUE - SACCHAROSE
comprimé à libération prolongée;1;CHLORHYDRATE DE MÉTOCLOPRAMIDE ANHYDRE
comprimé;2;DIHYDROERGOCRISTINE (MÉSILATE DE);RAUBASINE
gélule;1;RIFAMPICINE
comprimé sécable;1;PÉRINDOPRIL TERT-BUTYLAMINE
 comprimé et solution(s) et granules et poudre et pommade;1;APIUM GRAVEOLENS POUR PRÉPARATIONS HOMÉOPATHIQUES
suspension buvable;1;FLUBENDAZOLE
comprimé pelliculé;4;EMTRICITABINE;COBICISTAT;ELVITÉGRAVIR;FUMARATE DE TÉNOFOVIR ALAFÉNAMIDE
comprimé à sucer;1;VALÉRATE DE BÉTAMÉTHASONE
solution injectable;1;DROPÉRIDOL
comprimé pelliculé sécable;1;PAROXÉTINE (MÉSILATE DE)
solution buvable;1;DIHYDROERGOTAMINE (MÉSILATE DE)
lotion;1;DIPROPIONATE DE BÉTAMÉTHASONE
solution injectable;1;PÉGAPTANIB OCTASODIUM
comprimé sécable;1;METFORMINE (EMBONATE DE)
comprimé;2;HYDROCHLOROTHIAZIDE;FOSINOPRIL SODIQUE
comprimé pelliculé sécable;1;CHLORHYDRATE DE METFORMINE
 comprimé et solution(s) et granules et poudre et pommade;1;ANGUSTURA VERA POUR PRÉPARATIONS HOMÉOPATHIQUES
poudre pour suspension buvable;1;CALCIUM (PHOSPHATE NEUTRE DE)
granules et  poudre et  solution en gouttes en gouttes;1;CINNABARIS POUR PRÉPARATIONS HOMÉOPATHIQUES
émulsion pour application;1;NITRATE D'ÉCONAZOLE
crème;1;FLUOROURACILE
solution buvable ou;1;LITHIUM (GLUCONATE DE)
comprimé pelliculé sécable;1;MORPHINE (SULFATE DE)
comprimé;1;MÉDROXYPROGESTÉRONE (ACÉTATE DE)
solution injectable;1;TROPATÉPINE (CHLORHYDRATE DE)
 comprimé et solution(s) et granules et poudre et pommade;1;SULFUR IODATUM POUR PRÉPARATIONS HOMÉOPATHIQUES
solution injectable;1;NICARDIPINE (CHLORHYDRATE DE)
pommade;4;GAÏACOL;PIN (HUILE ESSENTIELLE DE);CINÉOLE;CRÉOSOTE OFFICINALE
comprimé sécable;1;DIOSMINE
solution buvable;1;DIGOXINE
suppositoire;3;EXTRAIT MOU DE GELSÉMIUM;EXTRAIT MOU DE GRINDÉLIA;MELALEUCA VIRIDIFLORA (ESSENCE DE)
collyre en solution;2;POLY(ALCOOL VINYLIQUE);POVIDONE
collyre en solution;1;SODIUM (CROMOGLICATE DE)
comprimé enrobé à libération prolongée;1;MORPHINE (SULFATE DE)
gélule gastro-résistant(e);1;PANCRÉAS (POUDRE DE) (PORCINE)
poudre pour solution buvable;1;STAVUDINE
solution injectable;1;GANIRÉLIX
comprimé pour suspension buvable;4;HYDROXYDE D'ALUMINIUM;HYDROXYDE DE MAGNÉSIUM;PHOSPHATE D'ALUMINIUM;GOMME GUAR
suppositoire sécable;1;MORNIFLUMATE
poudre pour usage parentéral;1;CÉFAZOLINE SODIQUE
solution pour hémofiltration;4;CHLORURE DE SODIUM;CHLORURE DE MAGNÉSIUM HEXAHYDRATÉ;GLUCOSE MONOHYDRATÉ;CHLORURE DE CALCIUM DIHYDRATÉ
comprimé sécable;2;HYDROCHLOROTHIAZIDE;MALÉATE D'ÉNALAPRIL
comprimé orodispersible;1;TICAGRÉLOR
capsule molle;1;PALMIER DE FLORIDE (EXTRAIT MOU DE FRUIT DE)
solution injectable;1;CHLORHYDRATE DE NALOXONE DIHYDRATÉ
comprimé enrobé;2;DÉSOGESTREL;ÉTHINYLESTRADIOL
solution injectable;1;NICOTINAMIDE
poudre pour solution injectable;1;CÉFOTAXIME SODIQUE
gélule;1;ÉTIFOXINE (CHLORHYDRATE D')
solution injectable ou pour perfusion;1;CHLORHYDRATE D'ÉPIRUBICINE
gaz pour inhalation;1;PROTOXYDE D'AZOTE
solution injectable;1;INSULINE HUMAINE RECOMBINANTE NEUTRE 
gélule;1;PRÊLE
solution buvable;2;PARACÉTAMOL;CAFÉINE MONOHYDRATÉE
solution pour perfusion;5;CHLORURE DE SODIUM;CHLORURE DE POTASSIUM;GLUCOSE MONOHYDRATÉ;SODIUM (LACTATE DE), SOLUTION DE;CHLORURE DE CALCIUM DIHYDRATÉ
sirop;8;STICTA PULMONARIA POUR PRÉPARATIONS HOMÉOPATHIQUES;ANTIMONIUM TARTARICUM POUR PRÉPARATIONS HOMÉOPATHIQUES;COCCUS CACTI POUR PRÉPARATIONS HOMÉOPATHIQUES;IPÉCA POUR PRÉPARATIONS HOMÉOPATHIQUES;DROSERA POUR PRÉPARATIONS HOMÉOPATHIQUES;BRYONIA POUR PRÉPARATIONS HOMÉOPATHIQUES;RUMEX CRISPUS POUR PRÉPARATIONS HOMÉOPATHIQUES;SPONGIA TOSTA POUR PRÉPARATIONS HOMÉOPATHIQUES
solution pour inhalation par fumigation;5;EUCALYPTUS (TEINTURE D');BAUME DU PÉROU;LAVANDE (ESSENCE DE);THYM (HUILE ESSENTIELLE DE);BENJOIN (TEINTURE DE)
granulés;2;CITRATE TRISODIQUE ANHYDRE;CITRATE MONOSODIQUE ANHYDRE
comprimé à sucer;3;ÉNOXOLONE;LYSOZYME (CHLORHYDRATE DE);BICLOTYMOL
comprimé pelliculé;1;OXALATE D'IVABRADINE
comprimé sécable;2;CHLORHYDRATE D'AMILORIDE;FUROSÉMIDE
solution buvable;1;ARGININE (ASPARTATE D')
collyre;2;MÉTHYLTHIONINIUM (HYDROXYDE DE);NITRATE DE NAPHAZOLINE
granules et  poudre et  solution en gouttes en gouttes;1;MAGNESIA CARBONICA POUR PRÉPARATIONS HOMÉOPATHIQUES
solution buvable en gouttes;7;LUPULINUM POUR PRÉPARATIONS HOMÉOPATHIQUES;ABSINTHIUM POUR PRÉPARATIONS HOMÉOPATHIQUES;TARAXACUM DENS LEONIS POUR PRÉPARATIONS HOMÉOPATHIQUES;COLLINSONIA CANADENSIS POUR PRÉPARATIONS HOMÉOPATHIQUES;PULSATILLA POUR PRÉPARATIONS HOMÉOPATHIQUES;NUX VOMICA POUR PRÉPARATIONS HOMÉOPATHIQUES;MENTHA PIPERITA POUR PRÉPARATIONS HOMÉOPATHIQUES
poudre pour suspension pour administration intravésicale;1;BCG ATTÉNUÉ - SOUCHE CONNAUGHT 
comprimé;3;ARGENTUM NITRICUM POUR PRÉPARATIONS HOMÉOPATHIQUES;ATROPINUM SULFURICUM POUR PRÉPARATIONS HOMÉOPATHIQUES;BISMUTHUM POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé;2;VALÉRATE D'ESTRADIOL;MÉDROXYPROGESTÉRONE (ACÉTATE DE)
comprimé pelliculé sécable;2;CAFÉINE;DIMENHYDRINATE
poudre et  solvant pour solution injectable;1;NONACOG GAMMA 
crème;1;DIFLUPREDNATE
plante(s) pour tisane;5;FEUILLE DE MÉLISSE;AUBÉPINE (SOMMITÉ FLEURIE D');TILLEUL (INFLORESCENCE DE);HOUBLON (CONE DE);PASSIFLORE
comprimé;5;GLONOINUM POUR PRÉPARATIONS HOMÉOPATHIQUES;ARNICA MONTANA POUR PRÉPARATIONS HOMÉOPATHIQUES;SANGUINARIA CANADENSIS POUR PRÉPARATIONS HOMÉOPATHIQUES;LACHESIS MUTUS POUR PRÉPARATIONS HOMÉOPATHIQUES;ACTAEA RACEMOSA POUR PRÉPARATIONS HOMÉOPATHIQUES
granules et  poudre et  solution en gouttes en gouttes;1;ANTIMONIUM ARSENICOSUM POUR PRÉPARATIONS HOMÉOPATHIQUES
poudre;2;HYDROXYDE DE MAGNÉSIUM;KAOLIN LOURD
solution buvable;1;ÉFAVIRENZ
comprimé enrobé;2;RUTOSIDE;MÉLILOT (EXTRAIT SEC DE)
poudre et  solvant pour suspension injectable à libération prolongée;1;OLANZAPINE (PAMOATE D') MONOHYDRATÉ
suspension buvable;1;IBUPROFÈNE
poudre;1;RACÉCADOTRIL
comprimé pelliculé;1;CHLORHYDRATE DE NALMÉFÈNE DIHYDRATÉ
solution injectable ou pour perfusion;1;CHLORHYDRATE D'OXYCODONE
poudre et  solvant pour suspension injectable à libération prolongée;1;ACÉTATE DE LEUPRORÉLINE
collyre;1;NÉDOCROMIL SODIQUE
poudre pour inhalation en gélule;1;BROMURE DE GLYCOPYRRONIUM
comprimé sécable;1;ATÉNOLOL
crème;3;DIOXYDE DE TITANE;CARRAGHÉNATES;OXYDE DE ZINC
 comprimé et solution(s) et granules et poudre et pommade;1;GLECHOMA HEDERACEA POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé;1;MÉTHOTREXATE
comprimé pelliculé sécable;1;CHLORHYDRATE D'IVABRADINE
 comprimé et solution(s) et granules et poudre et pommade;1;AMMONIUM MURIATICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
solution buvable;2;CURCUMA POUR PRÉPARATIONS HOMÉOPATHIQUES;CHELIDONIUM MAJUS POUR PRÉPARATIONS HOMÉOPATHIQUES
ovule;3;HYDRASTIS CANADENSIS POUR PRÉPARATIONS HOMÉOPATHIQUES;CALENDULA OFFICINALIS POUR PRÉPARATIONS HOMÉOPATHIQUES;HELONIAS DIOICA POUR PRÉPARATIONS HOMÉOPATHIQUES
gélule;1;INDOMÉTACINE
collutoire;1;HEXÉTIDINE
solution buvable en gouttes;1;CYAMÉMAZINE
gélule;1;GABAPENTINE
comprimé effervescent(e);3;CASSIS (SUC DE);ACIDE ASCORBIQUE;PETIT HOUX (EXTRAIT SEC DE)
solution injectable;1;MAGNÉSIUM (PIDOLATE DE)
solution pour instillation;4;PHÉNOL;CHLORHYDRATE DE PROCAÏNE;CHLORHYDRATE D'ÉPHÉDRINE;TÉTRACAÏNE (CHLORHYDRATE DE)
comprimé;1;MÉSILATE DE RASAGILINE
solution pour instillation;1;MELALEUCA VIRIDIFLORA (ESSENCE DE)
poudre pour suspension;1;SULFATE DE BARYUM
 solution et granules et poudre et pommade;1;ZINCUM METALLICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
granulés;1;BELLADONA POUR PRÉPARATIONS HOMÉOPATHIQUES
 comprimé et solution(s) et granules et poudre et pommade;1;CINERARIA MARITIMA POUR PRÉPARATIONS HOMÉOPATHIQUES
poudre pour solution injectable;2;CLAVULANATE DE POTASSIUM;AMOXICILLINE SODIQUE
 comprimé et solution(s) et granules et poudre et pommade;1;BRYONIA POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé pelliculé;1;HÉMIFUMARATE D'ALISKIRÈNE
comprimé à libération prolongée;1;DIHYDROERGOTAMINE (MÉSILATE DE)
solution pour perfusion;1;CHLORHYDRATE D'IDARUBICINE
poudre pour solution pour perfusion;1;CHLORHYDRATE DE DOXORUBICINE
capsule molle;1;TRIGLYCÉRIDES D'ACIDES OMÉGA-3 
comprimé;1;MITOTANE
gélule à libération prolongée;2;LÉVODOPA;BENSÉRAZIDE (CHLORHYDRATE DE)
comprimé dispersible sécable;1;AZITHROMYCINE DIHYDRATÉE
comprimé;1;HALOPÉRIDOL
comprimé pelliculé;2;HYDROCHLOROTHIAZIDE;ZOFÉNOPRIL CALCIQUE
solution buvable;6;FEUILLE DE MÉLISSE;AGRIPAUME (TEINTURE DE);AUBÉPINE (EXTRAIT D') (FLUIDE);AVOINE;VALÉRIANE (TEINTURE DE);PASSIFLORE (TEINTURE DE)
solution injectable;1;ZUCLOPENTHIXOL (DÉCANOATE DE)
granulés pour suspension buvable;1;CHARBON ACTIVÉ
comprimé pelliculé;1;CHLORHYDRATE DE DONÉPÉZIL
comprimé quadrisécable;1;ACÉNOCOUMAROL
solution injectable;1;IOFLUPANE (123I)
granulés et  solvant pour suspension buvable;1;CIPROFLOXACINE
pommade;2;BIFONAZOLE;URÉE
comprimé enrobé;1;VIGNE ROUGE (FEUILLE DE) (EXTRAIT SEC DE)
comprimé pelliculé;1;DRONÉDARONE (CHLORHYDRATE DE)
comprimé sécable;1;CLOZAPINE
 comprimé et solution(s) et granules et poudre et pommade;1;MAGNESIA MURIATICA POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé pelliculé sécable;2;PÉRINDOPRIL ARGININE;FUMARATE DE BISOPROLOL
solution et  solution et  émulsion pour perfusion;21;LEUCINE;ISOLEUCINE;SÉRINE;TRYPTOPHANE L;GLUCOSE MONOHYDRATÉ;PROLINE;MÉTHIONINE;VALINE;TAURINE;HUILE D'OLIVE RAFFINÉE;HUILE DE POISSON RICHE EN ACIDES OMÉGA-3 ;THRÉONINE;ACÉTATE DE LYSINE;ARGININE;ALANINE;TYROSINE;TRIGLYCÉRIDES À CHAÎNE MOYENNE;HISTIDINE;PHÉNYLALANINE;GLYCINE;HUILE DE SOJA RAFFINÉE
solution injectable pour usage dentaire;2;ARTICAÏNE (CHLORHYDRATE D');TARTRATE D'ADRÉNALINE
collyre en solution;1;RIFAMYCINE SODIQUE
lyophilisat et  solvant pour solution injectable;1;ÉPOÉTINE BÊTA 
solution buvable;1;SIROLIMUS
 comprimé et solution(s) et granules et poudre et pommade;1;ACONITUM FEROX POUR PRÉPARATIONS HOMÉOPATHIQUES
solution injectable;1;SODIUM (IODURE [131 I] DE) (SOLUTION DE)
gélule;1;PHOSPHATE D'OSÉLTAMIVIR
comprimé pour solution buvable;1;DICHLORHYDRATE DE SAPROPTÉRINE
granulés pour suspension buvable;1;RALTÉGRAVIR POTASSIQUE
