B01BC7C8D59A80E648681AE1ABF989736E9F8C9E;comprimé pelliculé;2;OLMÉSARTAN MÉDOXOMIL;HYDROCHLOROTHIAZIDE;ALTEISDUO 20 mg/12,5 mg, comprimé pelliculé
86F16C2978E7CA45CD464EC1FF0298955B60FC09;comprimé;1;NÉVIRAPINE ANHYDRE;NEVIRAPINE MYLAN 200 mg, comprimé
BEA026629DC28299708E5917B3BAF584BD8A6B25;solution;3;PHÉNOL;ACÉTATE DE DEXAMÉTHASONE;GAÏACOL;ALDYZINE, solution dentaire
44F7801DE8E959D71F8FC17DB95E7C67B2EE39F5;comprimé pelliculé sécable;1;LÉVÉTIRACÉTAM;LEVETIRACETAM BIOGARAN 250 mg, comprimé pelliculé sécable
3CCC71C3890171AA20CE4A0E57FBD116A7FFE54A; comprimé et solution(s) et granules et poudre et pommade;1;SAMBUCUS NIGRA POUR PRÉPARATIONS HOMÉOPATHIQUES;SAMBUCUS NIGRA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
88FFC7B273958263E22E9451492A01811DF33E1C;solution injectable;1;CITRATE DE FENTANYL;FENTANYL MYLAN 100 microgrammes/2 ml, solution injectable en ampoule;311B9F585065F0ABCEC8505F85746DBBCEB8B57A
E26A261E1371D3C3D41F751AE8E95D02316C05F4;comprimé pelliculé sécable;1;LOSARTAN POTASSIQUE;LOSARTAN TORRENT 50 mg, comprimé pelliculé sécable
F4267EDF05E3642F341BE26947938FC0F36311B8;comprimé pelliculé sécable;1;PAROXÉTINE (MÉSILATE DE);DIVARIUS 20 mg, comprimé pelliculé sécable;72DA35DD99B5DC213378837AEEBB2C9EA1734868
52FE870E535B714410AECF692D360E5AD9910750;solution à diluer pour perfusion;1;ACIDE ZOLÉDRONIQUE MONOHYDRATÉ;ACIDE ZOLEDRONIQUE MYLAN 4 mg/5 ml, solution à diluer pour perfusion;A04127E57322ECDF72A6A169002CB86057142355
E8B37B8D51DA4A15C209E145363B0B7FF9E58467;solution pour pulvérisation;2;HEXAMIDINE (DIISÉTIONATE D');CHLORHYDRATE DE LIDOCAÏNE;COLLUDOL, solution pour pulvérisation buccale en flacon pressurisé
D977C9E44256D8B8D0C8BF24F4D33F2DAF658804;comprimé pelliculé;1;CHLORHYDRATE DE VALACICLOVIR;VALACICLOVIR ARROW GENERIQUES 500 mg, comprimé pelliculé;A115F6AFE93B991039948FDEB3C2CB743600F48C
A5E7F8692202B9CC4FDE6B08857F96BF6786D7AE; comprimé et solution(s) et granules et poudre et pommade;1;ALLIUM CEPA POUR PRÉPARATIONS HOMÉOPATHIQUES;ALLIUM CEPA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
5C7622D22D35B1C7360E9E9620C9DBD360BC171D;comprimé pelliculé;1;RISÉDRONATE MONOSODIQUE;RISEDRONATE ARROW 75 mg, comprimé pelliculé;7AC5271F6C6E76A4CE347568DFBBFB28AE050F99
CDE15446D98F01D2A07733103FBED25F3E2B72C8;comprimé enrobé;1;ALFA-AMYLASE ;MEGAMYLASE 3000 U.CEIP, comprimé enrobé
3343C140A0C5A5B2E7FC67FCB32BB40E79DFD508;suppositoire;1;PARACÉTAMOL;EFFERALGANMED 300 mg, suppositoire
100CDF1AB271AB947EEA5CB50E83847BDADA99B6; comprimé et solution(s) et granules et poudre et pommade;1;ASCLEPIAS TUBEROSA POUR PRÉPARATIONS HOMÉOPATHIQUES;ASCLEPIAS TUBEROSA BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 5DH et 60DH
313597CF1C973820EAAE391D71628787A71E9AE2; comprimé et solution(s) et granules et poudre et pommade;1;COLLINSONIA CANADENSIS POUR PRÉPARATIONS HOMÉOPATHIQUES;COLLINSONIA CANADENSIS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
4B07AC8582FCEC5E6F22962DD8B3488CA8383EC5; comprimé et solution(s) et granules et poudre et pommade;1;SCROFULARIA NODOSA POUR PRÉPARATIONS HOMÉOPATHIQUES;SCROFULARIA NODOSA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
3BB8C9721EDDB52CD0D7EED1FFA7F0664B811832;comprimé pelliculé sécable;1;CARVÉDILOL;CARVEDILOL MYLAN 25 mg, comprimé pelliculé sécable
6E64E312C010C0EE7C2B8C45B02674EBEA7489A8;comprimé sécable à libération modifiée;1;GLICLAZIDE;GLICLAZIDE CRISTERS 60 mg, comprimé sécable à libération modifiée
2755D2CE8E0C126325EB6F8B3AF774E676956DAC;comprimé pelliculé sécable;1;CHLORHYDRATE DE PAROXÉTINE HÉMIHYDRATÉ;PAROXETINE TEVA 20 mg, comprimé pelliculé sécable;7059AD9C3843A0E375F409800944BD3811708CE5
1A1CD47223EE8611FC12AB7F165B9117091AE43E;comprimé sécable;1;LOPRAZOLAM (MÉSILATE DE) MONOHYDRATÉ;HAVLANE, comprimé sécable;AB4A900E4506467E24EF351A061EFB59AA5F5868
F00135D78FDE4734B1E3E0E559C61385A50F6D29;comprimé pelliculé;1;CHLORHYDRATE DE DONÉPÉZIL;DONEPEZIL SANDOZ 10 mg, comprimé pelliculé
3FE579A3C51B917524322A04FE4E16B8882F9C02;solution pour perfusion;1;MANNITOL;MANNITOL BIOSEDRA 20 POUR CENT, solution pour perfusion
A3E66982E0E7B34BB7CA5865DBE51DB115FB1156;comprimé dispersible sécable;1;CHLORHYDRATE DE FLUOXÉTINE;FLUOXETINE MYLAN 20 mg, comprimé dispersible sécable;388F8EA03DB4A93DF45CC7079FCDE2658006AD93
B176B7D97BE80DB3A87F7AFC06409FC2CB0A27F7;comprimé pelliculé sécable;1;LORAZÉPAM;LORAZEPAM MYLAN 1 mg, comprimé pelliculé sécable
818C367F9050FC7688C9E72209E73976C6462AE8;comprimé;1;PÉRINDOPRIL TERT-BUTYLAMINE;PERINDOPRIL ZYDUS 2 mg, comprimé;1326E51386833D7D9BED19B59CD9BFD9FE803DFE
421FF25F5CBD5E1D6638CDFFA4E12C67C5B0EB11;comprimé pelliculé;1;GABAPENTINE;GABAPENTINE RPG 800 mg, comprimé pelliculé
3BCDCE6A69A212AE4BAA99CC8B0B26DE07EDB60A;collyre en solution;1;DICLOFÉNAC SODIQUE;VOLTARENOPHTA 0,1 POUR CENT (0,3 mg/0,3 ml), collyre en solution en récipient unidose
F905C0C007EDE5E6FC339AC1FAAB972A007FD5A7;comprimé enrobé;1;CHLORHYDRATE D'ACÉBUTOLOL;ACEBUTOLOL RATIOPHARM 200 mg, comprimé enrobé;4BCB16DEA4E79C1C0C05799C62FC7F6262624C15
692E95254B3D23B321B2E75B687B7C7A65138D63;plante(s) pour tisane;4;BOLDO (FEUILLE DE);KINKÉLIBA;MAUVE;SOMMITÉ FLEURIE DE ROMARIN;TISANE MEDIFLOR N°5 HEPATIQUE, plantes pour tisane en sachet-dose
12961CF3C33EF33F26FD60EED1DCB0C1C445C9E3;solvant pour préparation parentérale;1;EAU POUR PRÉPARATIONS INJECTABLES;EAU POUR PREPARATIONS INJECTABLES B. BRAUN, solvant pour préparation parentérale en ampoule
7CF7A8A7844040B9B836810E1628B5FB6C70F0B3;solution pour perfusion;16;PHÉNYLALANINE;VALINE;ALANINE;TYROSINE;ISOLEUCINE;HISTIDINE;PROLINE;TAURINE;TRYPTOPHANE L;ACÉTATE DE LYSINE;SÉRINE;GLYCINE;MÉTHIONINE;LEUCINE;THRÉONINE;ARGININE;AMINOVEN 5 POUR CENT, solution pour perfusion
F301E8788379D71EC3961B766B8E86B20D86CF8A;comprimé enrobé;3;BOURDAINE (ECORCE DE) (EXTRAIT SEC D');CASCARA (ÉCORCE DE) (EXTRAIT SEC DE);FUCUS (THALLE DE) (EXTRAIT SEC DE);DRAGEES FUCA, comprimé enrobé
C9ABEA5D2F8A08CC81BA17B59347FCF18E182E2A;comprimé sécable;1;CHLORHYDRATE DE SOTALOL;SOTALOL EG 80 mg, comprimé sécable
66A398BB5DE59D158C5145ED1300A541C431404F;poudre et  solvant pour solution injectable;1;EFMOROCTOCOG ALFA ;ELOCTA 2000 UI, poudre et solvant pour solution injectable
C8533F3E1E6D3B73E34BAA54BA944ED7DD5F5BB7;comprimé pelliculé sécable;1;CHLORHYDRATE DE CIPROFLOXACINE;CIPROFLOXACINE QUIVER 500 mg, comprimé pelliculé sécable;555B86368A812872D53D10177179FDE1101FC13B
429ADF78E8DE5E777C5A9DDC736A18527F8DC1DD;comprimé pelliculé;1;TADALAFIL;TADALAFIL LILLY 5 mg, comprimé pelliculé
F2EC0BD91591EF47E7632C95E582A5D42B26FE3F;comprimé sécable;1;MOLSIDOMINE;MOLSIDOMINE SANDOZ 2 mg, comprimé sécable
4A5674EE457721E186EE4D9948C7F1D0B11EE1F7;comprimé sécable;1;MOLSIDOMINE;MOLSIDOMINE CRISTERS 2 mg, comprimé sécable
B85BC3029E4075D0692F898763411BBDF9ADB4BB;solution injectable;1;ALFENTANIL (CHLORHYDRATE D');RAPIFEN 5 mg (0,5 mg/ml), solution injectable;61CE9EA540DAB47C7A4966F779E5B5BE223AA494
4FB2BBC4AE85B4C6EB7E86E5B07E1082D1B92065;comprimé pelliculé;1;ATORVASTATINE CALCIQUE TRIHYDRATÉE;ATORVASTATINE PFIZER 10 mg, comprimé pelliculé;899E8EA64987688E5A169DC15F02B27E67082F28
41DA98BAB72A92B6DBF21AE9BF9F110DFEF8B1CB;solution injectable;1;ACÉTATE D'ALPHA-TOCOPHÉROL;VITAMINE E NEPALM 100 mg/2 ml, solution injectable
9824970BFD49CA8562766C4AF4A6EBA958327158; comprimé et solution(s) et granules et poudre et pommade;1;CHIONANTHUS VIRGINIANA POUR PRÉPARATIONS HOMÉOPATHIQUES;CHIONANTHUS VIRGINIANA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
DA568FDBFA791567C48AE6E9554B616358AD8751;solution pour application;1;HEXAMIDINE (DIISÉTIONATE D');HEXAMIDINE GILBERT 0,1 POUR CENT, solution pour application cutanée
6BA33CEE5B6301A6F138DC88607EFCDCCEFFDD74;granules et  poudre et  solution en gouttes en gouttes;1;CUPRUM ACETICUM POUR PRÉPARATIONS HOMÉOPATHIQUES;CUPRUM ACETICUM WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
5C373F6A484ADBD33F599497F776CE610D0D6FC3;comprimé pelliculé;1;LÉVÉTIRACÉTAM;LEVETIRACETAM ACCORD 500 mg, comprimé pelliculé
B6182EB1F0F86932DED73B164E8C376503188601;comprimé sécable;2;CARBIDOPA MONOHYDRATÉE;LÉVODOPA;LEVODOPA CARBIDOPA TEVA 100 mg/10 mg, comprimé sécable
DFE208C4792AA34A9592B0C0D02A30BDFBC10DAA;suspension;1;PIVALATE DE TIXOCORTOL;PIVALONE 1 POUR CENT, suspension nasale
FAFB100B3E7205C97DDDCE40F3531B67DA633678;comprimé;1;DICHLORHYDRATE DE BÉTAHISTINE;BETAHISTINE ARROW 24 mg, comprimé
D0E4D83E280CCC7AF715B26C40DE2E048EBAE103;comprimé pelliculé sécable;1;LÉVÉTIRACÉTAM;LEVETIRACETAM CRISTERS 500 mg, comprimé pelliculé sécable
6EA1694755F759501263B51B092EA69F53E7670E;poudre et  solvant pour solution injectable;1;UROFOLLITROPINE ;FOSTIMONKIT 300 UI, poudre et solvant pour solution injectable
691931AD74DFD6F06D1C8ED79A6539430CFE360C;comprimé pelliculé;1;CHLORHYDRATE DE ROPINIROLE;ROPINIROLE ARROW 1 mg, comprimé pelliculé;8DED250850359B462A4DAAFD26C4CCAC2BCB8A93
1F33DE99E93B15F0D7F392BC9EFF356709C8D62C;gélule;1;OXITRIPTAN;LEVOTONINE, gélule
3981A5E184AF59BAFE680782CBD24B7EA7B0B283;comprimé pelliculé;1;IRBÉSARTAN;IRBESARTAN PHR LAB 300 mg, comprimé pelliculé
3654DF1269C241A97D03E724127212ACC8976FC3;gélule;1;CHLORHYDRATE DE TRAMADOL;TRAMADOL EVOLUGEN 50 mg, gélule
B1EA7DA6481286CC076C4722FAB5230F78605C1B;gélule;1;NICERGOLINE;NICERGOLINE MYLAN 10 mg, gélule
3E93A41EC7B4808096E275047ABBB21608C80CFB;dispositif;1;FENTANYL;DUROGESIC 75 microgrammes/heure, dispositif transdermique
1351F89358E6A301A4B21444D6968DD433FCCE1C;comprimé;1;PRAMIPEXOLE (DICHLORHYDRATE DE) MONOHYDRATÉ;PRAMIPEXOLE SANDOZ 0,18 mg, comprimé;114FE3E6E2AA4E8C188B49F0B60F6ECA6679F41A
6F6E9BFF2C4834268FC02BFF4CC5F8BDB6541C8E;gélule à libération prolongée;1;ACÉTATE DE FLÉCAÏNIDE;FLECAINIDE ZENTIVA LP 200 mg, gélule à libération prolongée
0412A8C4DD8871F852219ED742F9B55935371023;comprimé sécable;1;FUROSÉMIDE;FUROSEMIDE EG 20 mg, comprimé sécable
7FE9EB80E5EF52B88BFA6B7B3A55FA52338C23E5;solution injectable;1;FULVESTRANT;FULVESTRANT SANDOZ 250 mg, solution injectable en seringue pré-remplie
92E54ACFD87684D2EC2AB9F0DAC2A483101BA825;comprimé sécable;1;PÉRINDOPRIL TERT-BUTYLAMINE;PERINDOPRIL ARROW 4 mg, comprimé sécable;4E96B2CB73E06619C7C68BE0A68AA43B0462164F
633BF70F63A6242BC654022F25EAB00C48CA317B;solution injectable;1;IOMÉPROL;IOMERON 250 (250 mg d'Iode/mL), solution injectable;51B1BF39CB5B954C997B4103DD568898B8977CCC
5A488A274ABAD44B3FB70FE68F235271035418F2;poudre pour solution injectable;1;CÉFÉPIME (DICHLORHYDRATE DE) MONOHYDRATÉ;CEFEPIME GERDA 2 g, poudre pour solution injectable (IV);8771552736951F2E6A2AC9EC87D9468C3F6702CD
58BB05B7CACDD1F835D0C35AF59F29FBA73653F3;comprimé sécable;1;SPIRONOLACTONE;ALDACTONE 75 mg, comprimé sécable
EF81FCB075D042E73C93BE90CD0F939D30F5123F;comprimé pelliculé;1;CHLORHYDRATE DE PITOLISANT;WAKIX 18 mg, comprimé pelliculé;1B7F7A51E6027C29B8EC7300CFC8FE20C3307837
8F4CAAECF65CDB71BD93F4E44F2FF52E596581C1;solution pour application;1;HYDROGÈNE (PEROXYDE D'), SOLUTION DE, À 3 POUR CENT;EAU OXYGENEE GIFRER 10 VOLUMES, solution pour application cutanée
B2E70A77CD63FA714DEBEE768A1EE754A23C2573;gélule gastro-résistant(e);1;CHLORHYDRATE DE DULOXÉTINE;DULOXETINE ZENTIVA 30 mg, gélule gastro-résistante;EF3D929219AD5224B7E788628A56661868F1354E
7E39B391DB84AB3AEEC095EBD80802B9C9463A67;granulés pour suspension buvable;1;CLARITHROMYCINE;CLARITHROMYCINE BIPHAR 50 mg/ml, granulés pour suspension buvable
C0BEE517A07D72AC13F67B69910D00C8026A718C;gélule;1;BITARTRATE DE MERCAPTAMINE;CYSTAGON 50 mg, gélule;C11E4733B03E6303A66B6503A5A561558DE850B7
8D10EBBF33DE45B9C3DACB133ECD673830B7A7BB;gélule gastro-résistant(e);1;LANSOPRAZOLE;LANSOPRAZOLE BGR 30 mg, gélule gastro-résistante
11F8939C070EA345B7EF1221DA7838B8112EA22E;comprimé pelliculé sécable;1;CARVÉDILOL;CARVEDILOL EG 12,5 mg, comprimé pelliculé sécable
EA3D5B0A198831435057C03C03FBBDC0C33A3D8B;gélule;1;RIBAVIRINE;RIBAVIRINE MYLAN 200 mg, gélule
6120CAC2F4DB5EC3B275D0574361DECDAAA3DAF7;solution injectable;1;ACÉTATE D'HYDROXOCOBALAMINE;DODECAVIT 0,5 mg/ml, solution injectable IM;9A90D63CAA8417673D24CFFA53D61C719586F84A
21697410D99125EC8E62B6010C894C047EAE7007;comprimé;1;LORATADINE;LORATADINE EG 10 mg, comprimé
18C6B46CADA448414503E7E458A0751A6A468276;gélule à libération prolongée;1;CHLORHYDRATE DE TAMSULOSINE;TAMSULOSINE RANBAXY LP 0,4 mg, gélule à libération prolongée
48A50684D347F1AEC8E5C707462E4818DE579BB7;comprimé pelliculé;1;FINASTÉRIDE;FINASTERIDE SANDOZ 1 mg, comprimé pelliculé
31A6E5F2A6D6F1AB998B157A2F16D906A678F458;solution pour pulvérisation;2;PYRÈTHRE (EXTRAIT DE);BUTOXYDE DE PIPÉRONYLE;SPRAY PAX, solution pour pulvérisation cutanée
4DE2F84AD9C8341EB3C44712FA05F9C8204AC766;poudre pour solution injectable ou pour perfusion;1;CYCLOPHOSPHAMIDE;CYCLOPHOSPHAMIDE SANDOZ 500 mg, poudre pour solution injectable ou pour perfusion;602E709CC3458E93ACDD8D525B041C27CB903EFA
A5187C0BCBB216C89F236997BEF0D353DE8EE6DF;lotion;2;ACIDE SALICYLIQUE;ACÉTONIDE DE TRIAMCINOLONE;LOCALONE, lotion
C5B609CAFB0EA118ECF93E682538693BBA15128E;crème pour usage dentaire;1;LIDOCAÏNE;XYLOCONTACT, crème pour usage dentaire
165DA9B165829ABD4FC9EE2DB8E3466C068D10F0;comprimé pelliculé;1;GABAPENTINE;GABAPENTINE EG LABO 600 mg, comprimé pelliculé
C4177C7BD8550BBBDBE53868D4FB272A4629827D;gélule;1;ZONISAMIDE;ZONEGRAN 25 mg, gélule
165F1DBBD4ED58C02274591FE885E943BB148FD7;comprimé pelliculé;1;CLARITHROMYCINE;CLARITHROMYCINE EG 500 mg, comprimé pelliculé
68C2CD47C1E23E7235D2FA279756581571A87536;comprimé gastro-résistant(e);1;ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ;ESOMEPRAZOLE ARROW LAB 40 mg, comprimé gastro-résistant;55BD9B342FE2E8EA2581839B5A7FE63E7242DC21
6185288A2EDADC427856E2E334BD18EFC1787A83;comprimé pelliculé sécable;1;SPIRONOLACTONE;SPIRONOLACTONE CRISTERS 25 mg, comprimé pelliculé sécable
F6561B587D64EC43C617AFFC8610A573754BE373;comprimé gastro-résistant(e);1;OMÉPRAZOLE MAGNÉSIUM;MOPRALPRO 20 mg, comprimé gastro-résistant;8578D5CBC457B2EF3CA0E3E2F752ED83546FCA2D
318D284B7860B26A6E2369C986941E9D928A9A97;comprimé dispersible;1;ACIDE CARGLUMIQUE;CARBAGLU 200 mg, comprimé dispersible
E00364973040F4C03B139EF03D3BF1378060771B;comprimé pelliculé sécable;1;CHLORHYDRATE DE MINOCYCLINE;MINOCYCLINE BIOGARAN 100 mg, comprimé pelliculé sécable;4AF5B5076E91F5AE27DADDCDC1EEEA1117D07D03
6ECB994065AD0C25D0B66BA57A579D875F7EBFC2;comprimé pelliculé à libération prolongée;1;CHLORHYDRATE DE TAMSULOSINE;TAMSULOSINE SANDOZ LP 0,4 mg, comprimé pelliculé à libération prolongée
5DE95E71BC056F91081E60961FE94B9BA921AB6A; comprimé et solution(s) et granules et poudre et pommade;1;CHAMOMILLA VULGARIS POUR PRÉPARATIONS HOMÉOPATHIQUES;CHAMOMILLA VULGARIS LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
8C0876183C72C95D2DA3CFC97CAE4BC13105DF3E;comprimé;1;PÉRINDOPRIL TERT-BUTYLAMINE;PERINDOPRIL MYLAN 8 mg, comprimé;BF7B8FA10CE6076996A4034FA4F780D26D1C4402
214228BA3F100ADC7A5A9B8E39AF685E160C1200;solution pour perfusion;1;BACLOFÈNE;BACLOFENE AGUETTANT 2 mg/ml, solution pour perfusion pour voie intrathécale en ampoule
6B4A671EFF4A0DA0D3651D7CBC97DA17CF575AC7;gélule;1;ACITRÉTINE;SORIATANE 25 mg, gélule
16EA320C9063B4004EC3E0794C109ADF7404752B;solution;1;CHLORHYDRATE DE MIDAZOLAM;BUCCOLAM 10 mg, solution buccale;8580BC9F6AA4E25196777D3904B7FE0DC40E3E9A
AA17D85A7515A3164BB256E3CF013D01B1239091;comprimé à sucer;1;NICOTINE (RÉSINATE DE);NICORETTE FRUITS 2 mg, comprimé à sucer;402305D6755AE7BCDC371C2230ABE7A14190C1A3
64F5C8EB9E6DFF180EE9469D10FC30B13DEFF656;solution pour bain de bouche;2;CHLORHEXIDINE (DIGLUCONATE DE), SOLUTION DE;CHLOROBUTANOL HÉMIHYDRATÉ;BUCCOSOIN, solution pour bain de bouche en flacon
73E3A1801670EDB206C4DF8D63764E3EE0EAA938;comprimé pelliculé;1;ROSUVASTATINE CALCIQUE;ROSUVASTATINE EG 10 mg, comprimé pelliculé;FFE4C4D7EE52933005A1DAF62AF01E60B71476C0
1A059F611EA8B9054D620F7048095B86A4410044;comprimé sécable;1;CANDÉSARTAN CILEXÉTIL;CANDESARTAN ZYDUS 8 mg, comprimé sécable
50876FC5FB4F322036FF033AC1CF8EF913C32640;comprimé pelliculé;1;VALSARTAN;NISIS 160 mg, comprimé pelliculé
4C925BDF18D845D4F409D62FE09BD17DA72A745F;comprimé pelliculé;1;ATORVASTATINE CALCIQUE;ATORVASTATINE SANDOZ 80 mg, comprimé pelliculé;89051575932B0075601F66A4D3E238439087CF56
060EEB86F47E3B0AB85825C1B45F6E3EB6AF0AC2;solution injectable;1;INSULINE GLARGINE ;LANTUS 100 unités/ ml, solution injectable en cartouche
51E9884F2673C28EE24FBB8C3998A1D3C13BBD52;gélule;1;FÉNOFIBRATE;FENOFIBRATE ZENTIVA 67 mg, gélule
58480875773CC1FF09ED95122E5B5BCA05904573;solution pour inhalation par fumigation;5;MENTHE POIVRÉE (HUILE ESSENTIELLE DE);GIROFLE (HUILE ESSENTIELLE DE);ROMARIN (HUILE ESSENTIELLE DE);LAVANDE (ESSENCE DE);SERPOLET (HUILE ESSENTIELLE DE);AROMASOL, solution pour inhalation par fumigation
EB5809777E2D4EF8F5A6E83AEAFA594CE72ABF8C;gélule;1;PRÉGABALINE;PREGABALINE BIOGARAN 200 mg, gélule
E15B2DEEF6BC98F7310BD7C261E8AF43B5589324;granules et  solution en gouttes en gouttes;1;SAMBUCUS NIGRA POUR PRÉPARATIONS HOMÉOPATHIQUES;SAMBUCUS NIGRA WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
E89E630AA88E2DCD7FC2367434CB88096289B172;comprimé pelliculé sécable;1;FLUVOXAMINE (MALÉATE DE);FLUVOXAMINE SANDOZ 100 mg, comprimé pelliculé sécable
FF08BDB0759E44824A3F037AFD695BED861665B0;comprimé;2;PÉRINDOPRIL TERT-BUTYLAMINE;INDAPAMIDE;PERINDOPRIL/INDAPAMIDE ZENTIVA LAB 4 mg/1,25 mg, comprimé
E26BC9DC641565CC8489D6903CD9B5B988363E8D;comprimé pelliculé;1;ATORVASTATINE CALCIQUE TRIHYDRATÉE;BONTEFEL 20 mg, comprimé pelliculé;219CC3AABA5517A32D19F6FB471C463E203C27DA
B6374E22AD3D790D1A383B229A61E8CB32045ACA;comprimé pelliculé;1;ÉPLÉRÉNONE;EPLERENONE MYLAN 50 mg, comprimé pelliculé
7E9B34696862B148AE240F35E211B249FB9B03BE;solution injectable;1;ACÉTATE D'OCTRÉOTIDE;SIROCTID 0,05 mg/ml, solution injectable ou solution à diluer pour perfusion en seringue préremplie;311688733A5D745282E7B7336F46D1F66B06FB85
CB10FA9B7A10DCCC62B1E4CFE86658D6E80BBD1C;gaz;1;MONOXYDE D'AZOTE;NOXAP 800 ppm mole/mole, gaz médicinal comprimé
76683906A7971288E4D67C9B4481290C80A43699;comprimé pelliculé;1;BICALUTAMIDE;BICALUTAMIDE ARROW LAB 50 mg, comprimé pelliculé
C0720B831E3DC684BEB12F16C350B31F9F1DAFB8;comprimé;2;HYDROCHLOROTHIAZIDE;CANDÉSARTAN CILEXÉTIL;CANDESARTAN/HYDROCHLOROTHIAZIDE RANBAXY 8 mg/12,5 mg, comprimé
C4DF5F22F80ACA3EB46779DB8565FE80DB90D908;gélule;1;DIACÉRÉINE;DIACEREINE MYLAN 50 mg, gélule
50FDEBF98D8F726E03D5F4766C7CFDC089A901D1;poudre pour suspension buvable;2;AMOXICILLINE TRIHYDRATÉE;CLAVULANATE DE POTASSIUM;AMOXICILLINE/ACIDE CLAVULANIQUE TEVA SANTE 100 mg/12,50 mg par ml NOURRISSONS, poudre pour suspension buvable en flacon (Rapport amoxicilline/acide clavulanique: 8/1)
1E404B6C57D0F7A97D4BE5FCB52A1BE7DF6D797B;gel pour application;2;OXYDE DE ZINC;CALAMINE;GEL DE CALAMINE THERICA, gel pour application locale
EBE7CB4FE1D56539AB30BE0523D5DE0CB8E7A596;dispositif;1;RIVASTIGMINE;RIVASTIGMINE TEVA 4,6 mg/24 h, dispositif transdermique
BAEA50426B2D799A253D64119EC0AAD19CC4AE81;comprimé orodispersible;1;MÉTASULFOBENZOATE SODIQUE DE PREDNISOLONE;PREDNISOLONE MYLAN 20 mg, comprimé orodispersible;51228C8582DD951344D97A3CB3D9D2F148717687
A5FF80D22C31C92E77BFE03DD55DA87736D9E627;granulés;1;MONTÉLUKAST SODIQUE;MONTELUKAST ARROW 4 mg, granulés en sachet-dose;35196D5B2D17D3D5F2C0B5B1A94CAE280853FA5C
BE38561BE596F87A171F02F851C2788CE5D78BF5;comprimé;1;RÉPAGLINIDE;REPAGLINIDE CRISTERS 1 mg, comprimé
68C587AFA0EB4C93C442DB9445A5C71D7E926429;comprimé pelliculé;1;MONTÉLUKAST SODIQUE;MONTELUKAST TEVA 10 mg, comprimé pelliculé;A34053A14891479EF1442F70540C1FE385D01275
E7F9F9AF40CD379D0880F95FD13DF4C7A14CB129;comprimé sécable;1;DOXYCYCLINE MONOHYDRATÉE;DOXYCYCLINE SANDOZ 100 mg, comprimé sécable;D032CF1E58B5CC00EE728B8240C520F706681074
AB0D783DB7651F7166E09998F3E88BE3F557F9FA;poudre pour solution à diluer pour perfusion;1;GEMTUZUMAB OZOGAMICINE ;MYLOTARG 5 mg, poudre pour solution à diluer pour perfusion
CD4B1A1B195412EFBD0BCAACB3FEAC93903F2102;sirop;2;RÉSINATE DE PROMÉTHAZINE;RÉSINATE DE NOSCAPINE;TUSSISEDAL, sirop
F708B706B748389E5D7B8C146F77C3872917FF93;comprimé;1;ACARBOSE;ACARBOSE EG 100 mg, comprimé
FB3B8A42F0174034EF164141B6D2F968404AEBE0;suspension buvable;2;ALGINATE DE SODIUM;BICARBONATE DE SODIUM;GAVISCON NOURRISSONS, suspension buvable en flacon
26F8AC6B58FDF70EF59D618AC3D7C2AEBC6FC8E7;granules et  poudre et  solution en gouttes en gouttes;1;PHOSPHORICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES;PHOSPHORICUM ACIDUM WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
7EEEE8082BD583C1AB55B13C4EDD42BCC04C8CD6;comprimé effervescent(e);2;CHLORHYDRATE DE TRAMADOL;PARACÉTAMOL;IXPRIM 37,5 mg/325 mg, comprimé effervescent
EE0B52B74D93BA2058D857427E450A134A0C339E;solution injectable pour usage dentaire;2;ADRÉNALINE;CHLORHYDRATE DE MÉPIVACAÏNE;SCANDONEST 20 mg/mL ADRENALINEE au 1/100 000, solution injectable à usage dentaire
899A6448A2A071D7511AF49A324884DBB7B64590;gélule;1;CLORAZÉPATE DIPOTASSIQUE;TRANXENE 5 mg, gélule
4C7101AA6D0E86FE6944B9BC65570BEC311F0B8C;solution buvable;1;LACTULOSE;DUPHALAC 66,5 POUR CENT, solution buvable, flacon
79392483444B8EB911198850980DE560DE1A74AD;comprimé;1;PRAVASTATINE SODIQUE;ELISOR 40 mg, comprimé
3DBFAEBF8C2C38B9280461C217E25282032B6532;solution buvable;1;BROMHYDRATE DE DEXTROMÉTHORPHANE;FLUIMUCIL TOUX SECHE DEXTROMETHORPHANE 15 mg/5 ml ADULTES SANS SUCRE, solution buvable en sachet édulcorée à la saccharine sodique
